,RNO,Name,Gender,course,Marks,fees
97795,90948,Student90948,M,BTech,27,2.5
97796,90951,Student90951,M,BTech,17,2.5
97797,90952,Student90952,F,BTech,42,2.5
97798,90953,Student90953,M,BTech,22,2.5
97799,90956,Student90956,M,BTech,66,2.5
97800,90957,Student90957,F,BTech,27,2.5
97801,90959,Student90959,M,BTech,20,2.5
97802,90960,Student90960,F,BTech,39,2.5
97803,90962,Student90962,M,BTech,58,2.5
97804,90963,Student90963,F,BTech,82,2.5
97805,90965,Student90965,M,BTech,10,2.5
97806,90980,Student90980,M,BTech,27,2.5
97807,90981,Student90981,M,BTech,27,2.5
97808,90984,Student90984,M,BTech,37,2.5
97809,90990,Student90990,M,BTech,12,2.5
97810,90991,Student90991,F,BTech,4,2.5
97811,90995,Student90995,M,BTech,84,2.5
97812,90999,Student90999,F,BTech,86,2.5
97813,91004,Student91004,F,BTech,49,2.5
97814,91007,Student91007,M,BTech,49,2.5
97815,91008,Student91008,F,BTech,35,2.5
97816,91014,Student91014,M,BTech,54,2.5
97817,91015,Student91015,M,BTech,12,2.5
97818,91016,Student91016,M,BTech,3,2.5
97819,91019,Student91019,F,BTech,76,2.5
97820,91022,Student91022,F,BTech,73,2.5
97821,91024,Student91024,M,BTech,81,2.5
97822,91033,Student91033,F,BTech,66,2.5
97823,91036,Student91036,F,BTech,14,2.5
97824,91041,Student91041,F,BTech,82,2.5
97825,91042,Student91042,M,BTech,16,2.5
97826,91059,Student91059,M,BTech,12,2.5
97827,91060,Student91060,F,BTech,89,2.5
97828,91066,Student91066,M,BTech,22,2.5
97829,91067,Student91067,M,BTech,69,2.5
97830,91070,Student91070,F,BTech,12,2.5
97831,91071,Student91071,F,BTech,74,2.5
97832,91073,Student91073,M,BTech,88,2.5
97833,91074,Student91074,F,BTech,25,2.5
97834,91075,Student91075,F,BTech,88,2.5
97835,91083,Student91083,F,BTech,22,2.5
97836,91091,Student91091,F,BTech,9,2.5
97837,91092,Student91092,F,BTech,75,2.5
97838,91093,Student91093,F,BTech,1,2.5
97839,91104,Student91104,M,BTech,13,2.5
97840,91111,Student91111,F,BTech,35,2.5
97841,91117,Student91117,M,BTech,72,2.5
97842,91118,Student91118,M,BTech,50,2.5
97843,91119,Student91119,M,BTech,32,2.5
97844,91121,Student91121,F,BTech,97,2.5
97845,91122,Student91122,M,BTech,3,2.5
97846,91126,Student91126,F,BTech,6,2.5
97847,91129,Student91129,M,BTech,68,2.5
97848,91137,Student91137,F,BTech,7,2.5
97849,91138,Student91138,F,BTech,42,2.5
97850,91143,Student91143,F,BTech,83,2.5
97851,91144,Student91144,F,BTech,21,2.5
97852,91146,Student91146,M,BTech,21,2.5
97853,91155,Student91155,F,BTech,84,2.5
97854,91156,Student91156,M,BTech,58,2.5
97855,91157,Student91157,F,BTech,66,2.5
97856,91159,Student91159,M,BTech,82,2.5
97857,91162,Student91162,F,BTech,93,2.5
97858,91163,Student91163,M,BTech,68,2.5
97859,91168,Student91168,F,BTech,48,2.5
97860,91170,Student91170,M,BTech,83,2.5
97861,91182,Student91182,F,BTech,53,2.5
97862,91183,Student91183,F,BTech,72,2.5
97863,91190,Student91190,M,BTech,83,2.5
97864,91193,Student91193,M,BTech,22,2.5
97865,91194,Student91194,M,BTech,80,2.5
97866,91196,Student91196,M,BTech,37,2.5
97867,91198,Student91198,M,BTech,24,2.5
97868,91203,Student91203,F,BTech,37,2.5
97869,91208,Student91208,M,BTech,100,2.5
97870,91214,Student91214,F,BTech,42,2.5
97871,91217,Student91217,F,BTech,83,2.5
97872,91218,Student91218,M,BTech,56,2.5
97873,91224,Student91224,M,BTech,64,2.5
97874,91226,Student91226,F,BTech,33,2.5
97875,91228,Student91228,F,BTech,92,2.5
97876,91233,Student91233,F,BTech,81,2.5
97877,91236,Student91236,M,BTech,13,2.5
97878,91242,Student91242,F,BTech,61,2.5
97879,91247,Student91247,F,BTech,10,2.5
97880,91250,Student91250,M,BTech,6,2.5
97881,91251,Student91251,F,BTech,3,2.5
97882,91252,Student91252,M,BTech,58,2.5
97883,91260,Student91260,F,BTech,92,2.5
97884,91261,Student91261,F,BTech,97,2.5
97885,91264,Student91264,M,BTech,36,2.5
97886,91265,Student91265,M,BTech,24,2.5
97887,91266,Student91266,M,BTech,59,2.5
97888,91267,Student91267,M,BTech,63,2.5
97889,91270,Student91270,F,BTech,0,2.5
97890,91272,Student91272,M,BTech,17,2.5
97891,91273,Student91273,F,BTech,95,2.5
97892,91275,Student91275,M,BTech,82,2.5
97893,91276,Student91276,F,BTech,20,2.5
97894,91278,Student91278,M,BTech,64,2.5
97895,91280,Student91280,F,BTech,25,2.5
97896,91294,Student91294,F,BTech,50,2.5
97897,91299,Student91299,F,BTech,26,2.5
97898,91306,Student91306,M,BTech,78,2.5
97899,91317,Student91317,M,BTech,61,2.5
97900,91318,Student91318,M,BTech,87,2.5
97901,91323,Student91323,F,BTech,52,2.5
97902,91324,Student91324,M,BTech,70,2.5
97903,91327,Student91327,F,BTech,31,2.5
97904,91332,Student91332,F,BTech,50,2.5
97905,91339,Student91339,M,BTech,18,2.5
97906,91348,Student91348,M,BTech,56,2.5
97907,91354,Student91354,F,BTech,69,2.5
97908,91360,Student91360,F,BTech,52,2.5
97909,91363,Student91363,F,BTech,81,2.5
97910,91364,Student91364,F,BTech,2,2.5
97911,91369,Student91369,F,BTech,26,2.5
97912,91370,Student91370,F,BTech,14,2.5
97913,91372,Student91372,F,BTech,44,2.5
97914,91373,Student91373,F,BTech,42,2.5
97915,91377,Student91377,M,BTech,32,2.5
97916,91378,Student91378,M,BTech,53,2.5
97917,91381,Student91381,F,BTech,47,2.5
97918,91382,Student91382,M,BTech,85,2.5
97919,91384,Student91384,M,BTech,16,2.5
97920,91392,Student91392,M,BTech,67,2.5
97921,91394,Student91394,M,BTech,11,2.5
97922,91395,Student91395,F,BTech,84,2.5
97923,91399,Student91399,F,BTech,56,2.5
97924,91427,Student91427,F,BTech,74,2.5
97925,91428,Student91428,F,BTech,100,2.5
97926,91430,Student91430,F,BTech,63,2.5
97927,91431,Student91431,F,BTech,31,2.5
97928,91432,Student91432,M,BTech,3,2.5
97929,91433,Student91433,F,BTech,78,2.5
97930,91437,Student91437,M,BTech,47,2.5
97931,91439,Student91439,F,BTech,14,2.5
97932,91443,Student91443,M,BTech,0,2.5
97933,91449,Student91449,F,BTech,82,2.5
97934,91452,Student91452,M,BTech,38,2.5
97935,91464,Student91464,M,BTech,74,2.5
97936,91465,Student91465,F,BTech,52,2.5
97937,91470,Student91470,M,BTech,40,2.5
97938,91473,Student91473,F,BTech,22,2.5
97939,91474,Student91474,M,BTech,1,2.5
97940,91476,Student91476,M,BTech,40,2.5
97941,91486,Student91486,M,BTech,63,2.5
97942,91488,Student91488,F,BTech,89,2.5
97943,91492,Student91492,F,BTech,94,2.5
97944,91496,Student91496,M,BTech,9,2.5
97945,91500,Student91500,M,BTech,19,2.5
97946,91503,Student91503,M,BTech,8,2.5
97947,91505,Student91505,M,BTech,13,2.5
97948,91507,Student91507,F,BTech,90,2.5
97949,91508,Student91508,F,BTech,61,2.5
97950,91513,Student91513,M,BTech,34,2.5
97951,91516,Student91516,M,BTech,0,2.5
97952,91519,Student91519,M,BTech,16,2.5
97953,91522,Student91522,M,BTech,49,2.5
97954,91523,Student91523,M,BTech,21,2.5
97955,91532,Student91532,M,BTech,65,2.5
97956,91533,Student91533,F,BTech,82,2.5
97957,91537,Student91537,M,BTech,70,2.5
97958,91538,Student91538,F,BTech,20,2.5
97959,91546,Student91546,F,BTech,69,2.5
97960,91551,Student91551,M,BTech,63,2.5
97961,91561,Student91561,M,BTech,48,2.5
97962,91564,Student91564,M,BTech,10,2.5
97963,91573,Student91573,F,BTech,54,2.5
97964,91575,Student91575,F,BTech,5,2.5
97965,91580,Student91580,F,BTech,29,2.5
97966,91586,Student91586,F,BTech,5,2.5
97967,91589,Student91589,F,BTech,91,2.5
97968,91590,Student91590,F,BTech,76,2.5
97969,91594,Student91594,F,BTech,26,2.5
97970,91595,Student91595,M,BTech,4,2.5
97971,91605,Student91605,F,BTech,59,2.5
97972,91609,Student91609,F,BTech,11,2.5
97973,91610,Student91610,M,BTech,14,2.5
97974,91611,Student91611,F,BTech,5,2.5
97975,91615,Student91615,F,BTech,21,2.5
97976,91622,Student91622,F,BTech,1,2.5
97977,91623,Student91623,F,BTech,38,2.5
97978,91629,Student91629,M,BTech,24,2.5
97979,91640,Student91640,M,BTech,24,2.5
97980,91643,Student91643,M,BTech,98,2.5
97981,91644,Student91644,F,BTech,89,2.5
97982,91647,Student91647,F,BTech,95,2.5
97983,91649,Student91649,M,BTech,65,2.5
97984,91660,Student91660,M,BTech,38,2.5
97985,91662,Student91662,F,BTech,94,2.5
97986,91663,Student91663,M,BTech,40,2.5
97987,91666,Student91666,M,BTech,62,2.5
97988,91669,Student91669,F,BTech,4,2.5
97989,91675,Student91675,F,BTech,18,2.5
97990,91679,Student91679,F,BTech,100,2.5
97991,91684,Student91684,F,BTech,85,2.5
97992,91687,Student91687,M,BTech,77,2.5
97993,91690,Student91690,M,BTech,73,2.5
97994,91692,Student91692,M,BTech,77,2.5
97995,91695,Student91695,M,BTech,58,2.5
97996,91697,Student91697,F,BTech,10,2.5
97997,91701,Student91701,M,BTech,86,2.5
97998,91703,Student91703,M,BTech,61,2.5
97999,91708,Student91708,M,BTech,100,2.5
98000,91710,Student91710,M,BTech,31,2.5
98001,91712,Student91712,M,BTech,74,2.5
98002,91720,Student91720,F,BTech,55,2.5
98003,91723,Student91723,F,BTech,61,2.5
98004,91725,Student91725,M,BTech,59,2.5
98005,91738,Student91738,F,BTech,71,2.5
98006,91739,Student91739,F,BTech,86,2.5
98007,91741,Student91741,M,BTech,63,2.5
98008,91742,Student91742,F,BTech,55,2.5
98009,91747,Student91747,F,BTech,85,2.5
98010,91764,Student91764,F,BTech,75,2.5
98011,91768,Student91768,F,BTech,12,2.5
98012,91771,Student91771,M,BTech,88,2.5
98013,91774,Student91774,F,BTech,46,2.5
98014,91777,Student91777,M,BTech,62,2.5
98015,91779,Student91779,F,BTech,39,2.5
98016,91781,Student91781,M,BTech,91,2.5
98017,91785,Student91785,F,BTech,92,2.5
98018,91793,Student91793,M,BTech,34,2.5
98019,91796,Student91796,F,BTech,8,2.5
98020,91801,Student91801,M,BTech,49,2.5
98021,91803,Student91803,M,BTech,27,2.5
98022,91806,Student91806,F,BTech,57,2.5
98023,91807,Student91807,F,BTech,67,2.5
98024,91809,Student91809,F,BTech,54,2.5
98025,91813,Student91813,F,BTech,27,2.5
98026,91816,Student91816,F,BTech,23,2.5
98027,91818,Student91818,F,BTech,44,2.5
98028,91829,Student91829,F,BTech,26,2.5
98029,91831,Student91831,F,BTech,70,2.5
98030,91835,Student91835,F,BTech,71,2.5
98031,91839,Student91839,M,BTech,32,2.5
98032,91841,Student91841,F,BTech,63,2.5
98033,91844,Student91844,M,BTech,97,2.5
98034,91848,Student91848,F,BTech,72,2.5
98035,91860,Student91860,M,BTech,59,2.5
98036,91862,Student91862,M,BTech,25,2.5
98037,91863,Student91863,F,BTech,64,2.5
98038,91864,Student91864,F,BTech,95,2.5
98039,91871,Student91871,F,BTech,9,2.5
98040,91873,Student91873,M,BTech,6,2.5
98041,91890,Student91890,M,BTech,19,2.5
98042,91897,Student91897,M,BTech,31,2.5
98043,91901,Student91901,M,BTech,42,2.5
98044,91904,Student91904,F,BTech,36,2.5
98045,91908,Student91908,M,BTech,8,2.5
98046,91912,Student91912,F,BTech,13,2.5
98047,91920,Student91920,M,BTech,70,2.5
98048,91922,Student91922,F,BTech,67,2.5
98049,91923,Student91923,F,BTech,3,2.5
98050,91928,Student91928,M,BTech,9,2.5
98051,91930,Student91930,F,BTech,57,2.5
98052,91952,Student91952,M,BTech,18,2.5
98053,91955,Student91955,M,BTech,19,2.5
98054,91966,Student91966,M,BTech,99,2.5
98055,91972,Student91972,M,BTech,81,2.5
98056,91974,Student91974,M,BTech,48,2.5
98057,91986,Student91986,F,BTech,97,2.5
98058,91989,Student91989,F,BTech,94,2.5
98059,91994,Student91994,F,BTech,57,2.5
98060,91997,Student91997,M,BTech,85,2.5
98061,92000,Student92000,M,BTech,62,2.5
98062,92001,Student92001,F,BTech,30,2.5
98063,92007,Student92007,F,BTech,49,2.5
98064,92022,Student92022,M,BTech,61,2.5
98065,92029,Student92029,M,BTech,100,2.5
98066,92030,Student92030,M,BTech,50,2.5
98067,92033,Student92033,M,BTech,33,2.5
98068,92042,Student92042,F,BTech,94,2.5
98069,92045,Student92045,F,BTech,3,2.5
98070,92047,Student92047,M,BTech,34,2.5
98071,92050,Student92050,M,BTech,29,2.5
98072,92051,Student92051,F,BTech,71,2.5
98073,92055,Student92055,F,BTech,23,2.5
98074,92056,Student92056,M,BTech,91,2.5
98075,92068,Student92068,F,BTech,50,2.5
98076,92069,Student92069,F,BTech,79,2.5
98077,92070,Student92070,M,BTech,84,2.5
98078,92071,Student92071,F,BTech,30,2.5
98079,92077,Student92077,F,BTech,66,2.5
98080,92084,Student92084,F,BTech,74,2.5
98081,92085,Student92085,F,BTech,65,2.5
98082,92088,Student92088,M,BTech,67,2.5
98083,92098,Student92098,M,BTech,32,2.5
98084,92102,Student92102,F,BTech,64,2.5
98085,92105,Student92105,F,BTech,64,2.5
98086,92106,Student92106,M,BTech,8,2.5
98087,92111,Student92111,M,BTech,6,2.5
98088,92116,Student92116,M,BTech,34,2.5
98089,92119,Student92119,M,BTech,9,2.5
98090,92124,Student92124,F,BTech,32,2.5
98091,92134,Student92134,M,BTech,12,2.5
98092,92140,Student92140,F,BTech,7,2.5
98093,92141,Student92141,M,BTech,28,2.5
98094,92150,Student92150,M,BTech,52,2.5
98095,92151,Student92151,F,BTech,80,2.5
98096,92155,Student92155,F,BTech,68,2.5
98097,92161,Student92161,M,BTech,30,2.5
98098,92167,Student92167,F,BTech,77,2.5
98099,92169,Student92169,M,BTech,95,2.5
98100,92173,Student92173,M,BTech,75,2.5
98101,92176,Student92176,M,BTech,90,2.5
98102,92179,Student92179,M,BTech,67,2.5
98103,92187,Student92187,F,BTech,0,2.5
98104,92195,Student92195,F,BTech,19,2.5
98105,92204,Student92204,M,BTech,99,2.5
98106,92205,Student92205,F,BTech,66,2.5
98107,92207,Student92207,F,BTech,47,2.5
98108,92211,Student92211,F,BTech,10,2.5
98109,92213,Student92213,M,BTech,17,2.5
98110,92217,Student92217,F,BTech,22,2.5
98111,92219,Student92219,M,BTech,99,2.5
98112,92220,Student92220,M,BTech,52,2.5
98113,92226,Student92226,M,BTech,13,2.5
98114,92227,Student92227,M,BTech,53,2.5
98115,92239,Student92239,F,BTech,8,2.5
98116,92249,Student92249,F,BTech,28,2.5
98117,92251,Student92251,F,BTech,5,2.5
98118,92255,Student92255,F,BTech,20,2.5
98119,92261,Student92261,M,BTech,71,2.5
98120,92267,Student92267,M,BTech,41,2.5
98121,92271,Student92271,F,BTech,69,2.5
98122,92276,Student92276,M,BTech,39,2.5
98123,92277,Student92277,M,BTech,89,2.5
98124,92281,Student92281,F,BTech,67,2.5
98125,92283,Student92283,F,BTech,19,2.5
98126,92289,Student92289,M,BTech,99,2.5
98127,92296,Student92296,M,BTech,76,2.5
98128,92301,Student92301,F,BTech,97,2.5
98129,92309,Student92309,M,BTech,94,2.5
98130,92315,Student92315,M,BTech,62,2.5
98131,92323,Student92323,M,BTech,69,2.5
98132,92328,Student92328,F,BTech,91,2.5
98133,92329,Student92329,M,BTech,63,2.5
98134,92333,Student92333,M,BTech,49,2.5
98135,92336,Student92336,M,BTech,3,2.5
98136,92352,Student92352,M,BTech,66,2.5
98137,92353,Student92353,M,BTech,16,2.5
98138,92354,Student92354,F,BTech,9,2.5
98139,92356,Student92356,F,BTech,65,2.5
98140,92359,Student92359,F,BTech,46,2.5
98141,92360,Student92360,M,BTech,6,2.5
98142,92363,Student92363,M,BTech,26,2.5
98143,92368,Student92368,M,BTech,3,2.5
98144,92371,Student92371,F,BTech,13,2.5
98145,92373,Student92373,M,BTech,34,2.5
98146,92381,Student92381,M,BTech,100,2.5
98147,92382,Student92382,F,BTech,11,2.5
98148,92388,Student92388,F,BTech,0,2.5
98149,92391,Student92391,F,BTech,89,2.5
98150,92395,Student92395,M,BTech,93,2.5
98151,92398,Student92398,F,BTech,53,2.5
98152,92402,Student92402,F,BTech,50,2.5
98153,92404,Student92404,F,BTech,6,2.5
98154,92410,Student92410,M,BTech,17,2.5
98155,92413,Student92413,F,BTech,85,2.5
98156,92416,Student92416,M,BTech,46,2.5
98157,92417,Student92417,M,BTech,13,2.5
98158,92418,Student92418,F,BTech,83,2.5
98159,92420,Student92420,F,BTech,82,2.5
98160,92424,Student92424,M,BTech,9,2.5
98161,92436,Student92436,F,BTech,94,2.5
98162,92437,Student92437,M,BTech,47,2.5
98163,92444,Student92444,M,BTech,72,2.5
98164,92449,Student92449,F,BTech,25,2.5
98165,92452,Student92452,F,BTech,35,2.5
98166,92456,Student92456,F,BTech,10,2.5
98167,92457,Student92457,M,BTech,15,2.5
98168,92462,Student92462,M,BTech,17,2.5
98169,92470,Student92470,F,BTech,4,2.5
98170,92474,Student92474,M,BTech,62,2.5
98171,92479,Student92479,F,BTech,53,2.5
98172,92485,Student92485,M,BTech,69,2.5
98173,92489,Student92489,F,BTech,55,2.5
98174,92490,Student92490,F,BTech,58,2.5
98175,92494,Student92494,F,BTech,25,2.5
98176,92496,Student92496,F,BTech,71,2.5
98177,92501,Student92501,M,BTech,12,2.5
98178,92502,Student92502,M,BTech,16,2.5
98179,92504,Student92504,F,BTech,80,2.5
98180,92505,Student92505,M,BTech,10,2.5
98181,92510,Student92510,M,BTech,76,2.5
98182,92513,Student92513,M,BTech,94,2.5
98183,92515,Student92515,F,BTech,82,2.5
98184,92527,Student92527,F,BTech,67,2.5
98185,92528,Student92528,M,BTech,62,2.5
98186,92529,Student92529,F,BTech,49,2.5
98187,92530,Student92530,F,BTech,81,2.5
98188,92531,Student92531,M,BTech,57,2.5
98189,92532,Student92532,M,BTech,9,2.5
98190,92533,Student92533,M,BTech,12,2.5
98191,92535,Student92535,M,BTech,2,2.5
98192,92539,Student92539,F,BTech,40,2.5
98193,92542,Student92542,M,BTech,81,2.5
98194,92544,Student92544,F,BTech,81,2.5
98195,92553,Student92553,F,BTech,91,2.5
98196,92560,Student92560,M,BTech,23,2.5
98197,92561,Student92561,F,BTech,69,2.5
98198,92563,Student92563,F,BTech,1,2.5
98199,92566,Student92566,F,BTech,15,2.5
98200,92567,Student92567,M,BTech,25,2.5
98201,92571,Student92571,F,BTech,81,2.5
98202,92575,Student92575,M,BTech,64,2.5
98203,92576,Student92576,M,BTech,59,2.5
98204,92581,Student92581,F,BTech,5,2.5
98205,92583,Student92583,F,BTech,37,2.5
98206,92585,Student92585,M,BTech,43,2.5
98207,92588,Student92588,M,BTech,86,2.5
98208,92593,Student92593,M,BTech,79,2.5
98209,92594,Student92594,M,BTech,65,2.5
98210,92597,Student92597,M,BTech,39,2.5
98211,92602,Student92602,M,BTech,86,2.5
98212,92608,Student92608,F,BTech,72,2.5
98213,92609,Student92609,F,BTech,70,2.5
98214,92613,Student92613,F,BTech,79,2.5
98215,92616,Student92616,F,BTech,83,2.5
98216,92621,Student92621,M,BTech,62,2.5
98217,92629,Student92629,M,BTech,83,2.5
98218,92640,Student92640,M,BTech,9,2.5
98219,92642,Student92642,F,BTech,3,2.5
98220,92644,Student92644,M,BTech,32,2.5
98221,92648,Student92648,M,BTech,38,2.5
98222,92649,Student92649,M,BTech,0,2.5
98223,92657,Student92657,M,BTech,51,2.5
98224,92658,Student92658,M,BTech,55,2.5
98225,92662,Student92662,M,BTech,84,2.5
98226,92668,Student92668,F,BTech,62,2.5
98227,92670,Student92670,M,BTech,2,2.5
98228,92672,Student92672,F,BTech,44,2.5
98229,92676,Student92676,M,BTech,12,2.5
98230,92687,Student92687,F,BTech,18,2.5
98231,92698,Student92698,F,BTech,62,2.5
98232,92708,Student92708,M,BTech,5,2.5
98233,92709,Student92709,F,BTech,60,2.5
98234,92719,Student92719,M,BTech,83,2.5
98235,92720,Student92720,M,BTech,60,2.5
98236,92729,Student92729,F,BTech,22,2.5
98237,92732,Student92732,F,BTech,16,2.5
98238,92738,Student92738,F,BTech,13,2.5
98239,92740,Student92740,M,BTech,39,2.5
98240,92742,Student92742,M,BTech,21,2.5
98241,92746,Student92746,M,BTech,59,2.5
98242,92747,Student92747,F,BTech,64,2.5
98243,92749,Student92749,F,BTech,36,2.5
98244,92752,Student92752,F,BTech,40,2.5
98245,92753,Student92753,F,BTech,17,2.5
98246,92754,Student92754,F,BTech,99,2.5
98247,92757,Student92757,F,BTech,25,2.5
98248,92763,Student92763,M,BTech,20,2.5
98249,92770,Student92770,F,BTech,93,2.5
98250,92782,Student92782,M,BTech,17,2.5
98251,92785,Student92785,F,BTech,8,2.5
98252,92786,Student92786,M,BTech,4,2.5
98253,92796,Student92796,M,BTech,66,2.5
98254,92798,Student92798,M,BTech,28,2.5
98255,92800,Student92800,M,BTech,89,2.5
98256,92802,Student92802,M,BTech,95,2.5
98257,92811,Student92811,F,BTech,61,2.5
98258,92813,Student92813,F,BTech,86,2.5
98259,92814,Student92814,M,BTech,59,2.5
98260,92825,Student92825,M,BTech,77,2.5
98261,92828,Student92828,F,BTech,32,2.5
98262,92832,Student92832,M,BTech,74,2.5
98263,92833,Student92833,F,BTech,12,2.5
98264,92846,Student92846,F,BTech,53,2.5
98265,92855,Student92855,F,BTech,18,2.5
98266,92868,Student92868,F,BTech,53,2.5
98267,92870,Student92870,F,BTech,82,2.5
98268,92872,Student92872,F,BTech,52,2.5
98269,92875,Student92875,M,BTech,29,2.5
98270,92886,Student92886,F,BTech,25,2.5
98271,92888,Student92888,M,BTech,17,2.5
98272,92889,Student92889,M,BTech,53,2.5
98273,92890,Student92890,F,BTech,5,2.5
98274,92894,Student92894,M,BTech,73,2.5
98275,92897,Student92897,F,BTech,66,2.5
98276,92900,Student92900,F,BTech,35,2.5
98277,92902,Student92902,M,BTech,40,2.5
98278,92903,Student92903,M,BTech,69,2.5
98279,92904,Student92904,M,BTech,9,2.5
98280,92913,Student92913,M,BTech,68,2.5
98281,92918,Student92918,M,BTech,80,2.5
98282,92919,Student92919,F,BTech,82,2.5
98283,92932,Student92932,F,BTech,92,2.5
98284,92938,Student92938,M,BTech,67,2.5
98285,92949,Student92949,M,BTech,29,2.5
98286,92950,Student92950,F,BTech,72,2.5
98287,92954,Student92954,M,BTech,15,2.5
98288,92955,Student92955,M,BTech,95,2.5
98289,92960,Student92960,F,BTech,79,2.5
98290,92962,Student92962,M,BTech,63,2.5
98291,92972,Student92972,F,BTech,81,2.5
98292,92977,Student92977,F,BTech,29,2.5
98293,92979,Student92979,M,BTech,41,2.5
98294,92985,Student92985,F,BTech,83,2.5
98295,92987,Student92987,M,BTech,48,2.5
98296,92991,Student92991,F,BTech,46,2.5
98297,92992,Student92992,M,BTech,18,2.5
98298,92994,Student92994,M,BTech,90,2.5
98299,93003,Student93003,F,BTech,42,2.5
98300,93005,Student93005,M,BTech,38,2.5
98301,93008,Student93008,F,BTech,21,2.5
98302,93037,Student93037,F,BTech,71,2.5
98303,93040,Student93040,F,BTech,54,2.5
98304,93043,Student93043,F,BTech,48,2.5
98305,93045,Student93045,M,BTech,78,2.5
98306,93054,Student93054,F,BTech,13,2.5
98307,93055,Student93055,M,BTech,75,2.5
98308,93057,Student93057,F,BTech,26,2.5
98309,93060,Student93060,F,BTech,60,2.5
98310,93068,Student93068,F,BTech,70,2.5
98311,93071,Student93071,F,BTech,8,2.5
98312,93074,Student93074,F,BTech,61,2.5
98313,93076,Student93076,F,BTech,11,2.5
98314,93079,Student93079,F,BTech,72,2.5
98315,93083,Student93083,F,BTech,57,2.5
